order_id,customer_id,order_date,city,gender,acquisition_channel,device,payment_method,shipping_method,shipping_fee,tax_rate,order_status,product_id,product_category,product_brand,unit_price,quantity,discount_amount,coupon_code,line_subtotal,line_net,order_items,order_gross,order_discount,order_net_before_tax_ship,order_tax,order_total
O0001742,C00625,2024-08-11,Tanta,Male,Organic,Android,Cash,Pickup,0,0.142,Delivered,P00070,Books,Brand_BOO_3,170.47,2,0.0,,340.94,340.94,5,4314.84,0.0,4314.84,612.71,4927.55
O0001121,C00776,2024-05-24,Tanta,Male,Referral,Web,Cash,Express,55,0.159,Delivered,P00064,Pet,Brand_BOO_3,389.09,2,178.72,,778.18,599.46,3,2725.99,178.72,2547.27,405.02,3007.29
O0001112,C00017,2024-05-22,Port Said,Male,Social,iOS,Card,Standard,25,0.159,Delivered,P00040,Grocery,Brand_GRO_1,899.76,1,0.0,,899.76,899.76,2,1666.46,0.0,1666.46,264.97,1956.43
O0000027,C00037,2024-01-04,Tanta,Male,Email,Web,Card,Standard,25,0.103,Delivered,P00192,Grocery,Brand_BEA_3,982.19,2,0.0,,1964.38,1964.38,5,6133.3,0.0,6133.3,631.73,6790.03
O0001049,C01119,2024-05-14,Aswan,,Paid Search,Web,Cash,Standard,25,0.147,Delivered,P00023,Beauty,Brand_HOM_1,364.31,1,0.0,,364.31,364.31,1,364.31,0.0,364.31,53.55,442.86
O0003858,C00994,2025-05-10,Mansoura,Male,Social,Android,Cash,Standard,25,0.149,Delivered,P00131,Toys,Brand_TOY_2,931.93,2,330.07,BUNDLE5,1863.86,1533.79,3,6336.56,1111.05,5225.51,778.6,6029.11
O0002740,C00695,2024-12-18,Cairo,Male,Email,iOS,Card,Standard,25,0.133,Delivered,P00127,Electronics,Brand_PET_3,1420.12,2,0.0,,2840.24,2840.24,3,3592.93,0.0,3592.93,477.86,4095.79
O0001095,C00161,2024-05-20,Luxor,Male,Organic,Web,Wallet,Pickup,0,0.114,Delivered,P00192,Grocery,Brand_BEA_3,982.19,3,546.96,RAMADAN15,2946.57,2399.61,2,4536.87,739.14,3797.73,432.94,4230.67
O0004674,C00850,2025-08-31,Tanta,Male,Paid Search,Web,Card,Pickup,0,0.101,Delivered,P00113,Toys,Brand_FAS_3,1048.3,1,0.0,,1048.3,1048.3,1,1048.3,0.0,1048.3,105.88,1154.18
O0001080,C00783,2024-05-18,Aswan,Other,Social,Android,Card,Standard,25,0.129,Delivered,P00201,Sports,Brand_PET_1,991.28,1,0.0,,991.28,991.28,3,3829.76,0.0,3829.76,494.04,4348.8
O0004392,C00803,2025-07-28,Suez,Male,Marketplace,Web,Wallet,Express,55,0.139,Delivered,P00143,Fashion,Brand_BEA_3,193.31,3,0.0,,579.93,579.93,2,2715.09,0.0,2715.09,377.4,3147.49
O0005830,C00329,2026-02-05,Aswan,Male,Organic,Android,Card,Standard,25,0.154,Delivered,P00043,Automotive,Brand_FAS_2,479.3,1,0.0,,479.3,479.3,3,4901.33,0.0,4901.33,754.8,5681.13
O0004575,C01196,2025-08-19,Aswan,Female,Organic,iOS,Card,Express,55,0.143,Delivered,P00213,Office,Brand_OFF_3,1053.22,3,371.86,RAMADAN15,3159.66,2787.8,2,3222.58,383.26,2839.32,406.02,3300.34
O0004237,C00414,2025-07-06,Suez,Female,Social,Tablet,Card,Standard,25,0.138,Processing,P00193,Grocery,Brand_FAS_2,153.85,3,0.0,,461.55,461.55,4,4773.01,0.0,4773.01,658.68,5456.69
O0001770,C00242,2024-08-15,Luxor,Male,Referral,Web,Cash,Standard,25,0.107,Delivered,P00190,Fashion,Brand_ELE_1,1498.68,2,0.0,,2997.36,2997.36,4,8525.67,0.0,8525.67,912.25,9462.92
O0003291,C00098,2025-02-24,Suez,Female,Email,Web,Cash,Standard,25,0.15,Canceled,P00153,Pet,Brand_SPO_3,559.0,3,0.0,,1677.0,1677.0,5,12644.74,0.0,12644.74,1896.71,14566.45
O0002393,C01024,2024-11-03,Aswan,Female,Social,Android,Card,Express,55,0.145,Delivered,P00147,Electronics,Brand_BOO_2,1166.0,2,258.43,RAMADAN15,2332.0,2073.57,2,2958.68,332.93,2625.75,380.73,3061.48
O0004749,C00590,2025-09-11,Ismailia,Female,Referral,Android,Card,Standard,25,0.141,Delivered,P00026,Grocery,Brand_HOM_1,1304.25,2,0.0,,2608.5,2608.5,5,10252.81,0.0,10252.81,1445.65,11723.46
O0000831,C00316,2024-04-17,Cairo,Female,Marketplace,Android,Cash,Standard,25,0.146,Delivered,P00188,Sports,Brand_HOM_3,1258.61,2,0.0,,2517.22,2517.22,4,5210.27,78.55,5131.72,749.23,5905.95
O0003473,C00297,2025-03-20,Aswan,Male,Marketplace,Android,Cash,Standard,25,0.125,Delivered,P00022,Sports,Brand_GRO_1,1199.29,3,162.93,RAMADAN15,3597.87,3434.94,2,5567.59,477.17,5090.42,636.3,5751.72
O0000069,C00451,2024-01-10,Ismailia,Female,Organic,Web,Cash,Express,55,0.132,Canceled,P00058,Home,Brand_OFF_2,766.7,3,0.0,,2300.1,2300.1,4,6542.04,0.0,6542.04,863.55,7460.59
O0000436,C00501,2024-02-26,Zagazig,Male,Social,Web,Cash,Express,55,0.158,Delivered,P00075,Automotive,Brand_TOY_2,1268.49,3,0.0,,3805.47,3805.47,4,5437.78,0.0,5437.78,859.17,6351.95
O0001854,C00571,2024-08-25,Giza,Female,Organic,Android,Card,Standard,25,0.12,Delivered,P00028,Office,Brand_SPO_3,630.61,2,0.0,,1261.22,1261.22,5,8768.87,0.0,8768.87,1052.26,9846.13
O0003129,C01127,2025-02-07,Luxor,,Email,Android,Wallet,Standard,25,0.119,Delivered,P00204,Automotive,Brand_TOY_3,96.45,1,0.0,,96.45,96.45,2,2192.4,0.0,2192.4,260.9,2478.3
O0001559,C00307,2024-07-19,Alexandria,Female,Organic,Android,Cash,Standard,25,0.11,Canceled,P00068,Sports,Brand_TOY_3,572.95,2,0.0,,1145.9,1145.9,2,1343.11,0.0,1343.11,147.74,1515.85
O0000141,C00623,2024-01-21,Luxor,Female,Organic,Android,Bank Transfer,Standard,25,0.148,Delivered,P00130,Grocery,Brand_HOM_3,160.67,3,0.0,,482.01,482.01,4,3902.76,0.0,3902.76,577.61,4505.37
O0003179,C00620,2025-02-14,Port Said,Male,Social,Android,Wallet,Express,55,0.158,Delivered,P00088,Fashion,Brand_TOY_2,966.55,2,405.76,,1933.1,1527.34,4,10777.43,405.76,10371.67,1638.72,12065.39
O0000435,C01067,2024-02-26,Luxor,Male,Marketplace,Android,Card,Standard,25,0.131,Delivered,P00051,Office,Brand_FAS_2,101.99,3,55.04,RAMADAN15,305.97,250.93,4,485.8,78.01,407.79,53.42,486.21
O0000402,C00332,2024-02-23,Cairo,Male,Social,Tablet,Wallet,Standard,25,0.158,Delivered,P00047,Books,Brand_BOO_2,441.39,2,0.0,,882.78,882.78,5,6679.18,0.0,6679.18,1055.31,7759.49
O0002891,C00154,2025-01-05,Aswan,Male,Organic,Android,Card,Express,55,0.11,Delivered,P00022,Sports,Brand_GRO_1,1199.29,1,206.93,BUNDLE5,1199.29,992.36,4,6929.79,607.33,6322.46,695.47,7072.93
O0001001,C00432,2024-05-08,Alexandria,Male,Organic,Android,Cash,Standard,25,0.131,Processing,P00198,Home,Brand_HOM_2,1169.62,2,0.0,,2339.24,2339.24,4,6893.76,0.0,6893.76,903.08,7821.84
O0001153,C00779,2024-05-28,Suez,Female,Organic,Android,Cash,Standard,25,0.118,Delivered,P00013,Automotive,Brand_ELE_1,1450.02,2,559.39,WELCOME10,2900.04,2340.65,3,3973.52,709.45,3264.07,385.16,3674.23
O0004035,C00023,2025-06-04,Mansoura,Male,Organic,Web,Card,Standard,25,0.128,Delivered,P00211,Fashion,Brand_HOM_1,1393.14,2,0.0,FREESHIP,2786.28,2786.28,4,9509.93,0.0,9509.93,1217.27,10752.2
O0003047,C00686,2025-01-27,Port Said,Male,Email,Web,Card,Standard,25,0.121,Canceled,P00166,Office,Brand_HOM_2,1480.21,3,0.0,FREESHIP,4440.63,4440.63,3,8739.78,0.0,8739.78,1057.51,9822.29
O0002310,C00254,2024-10-22,Ismailia,Female,Paid Search,iOS,Wallet,Standard,25,0.12,Processing,P00043,Automotive,Brand_FAS_2,479.3,3,0.0,,1437.9,1437.9,5,3929.25,0.0,3929.25,471.51,4425.76
O0005108,C01090,2025-10-31,Tanta,Male,Paid Search,Web,Bank Transfer,Pickup,0,0.136,Delivered,P00001,Home,Brand_HOM_2,465.4,2,50.33,VIP20,930.8,880.47,5,3849.31,444.24,3405.07,463.09,3868.16
O0005678,C00900,2026-01-15,Mansoura,Female,Organic,Web,Cash,Standard,25,0.117,Delivered,P00111,Fashion,Brand_TOY_2,1107.64,1,0.0,,1107.64,1107.64,2,3018.64,0.0,3018.64,353.18,3396.82
O0000923,C00882,2024-04-29,Luxor,Male,Email,Android,Card,Express,55,0.127,Delivered,P00083,Home,Brand_ELE_1,813.38,2,0.0,,1626.76,1626.76,1,1626.76,0.0,1626.76,206.6,1888.36
O0001138,C00194,2024-05-26,Cairo,Male,Organic,Web,Cash,Standard,25,0.148,Delivered,P00134,Toys,Brand_BOO_1,867.2,1,58.9,,867.2,808.3,3,3556.29,58.9,3497.39,517.61,4040.0
O0000454,C00254,2024-02-29,Luxor,Female,Referral,Android,Cash,Pickup,0,0.103,Processing,P00019,Garden,Brand_FAS_3,46.4,3,0.0,,139.2,139.2,5,10766.3,285.77,10480.53,1079.49,11560.02
O0005395,C00785,2025-12-09,Luxor,Female,Organic,Android,Card,Pickup,0,0.143,Delivered,P00157,Home,Brand_AUT_3,1405.47,2,350.04,VIP20,2810.94,2460.9,5,11033.9,976.88,10057.02,1438.15,11495.17
O0003699,C00604,2025-04-20,Luxor,Male,Organic,Web,Card,Standard,25,0.114,Delivered,P00216,Fashion,Brand_HOM_2,318.64,3,0.0,,955.92,955.92,3,5613.77,0.0,5613.77,639.97,6278.74
O0002124,C00547,2024-09-26,Luxor,Male,Social,Android,Card,Standard,25,0.148,Delivered,P00056,Electronics,Brand_BOO_3,602.57,1,0.0,,602.57,602.57,3,6019.99,0.0,6019.99,890.96,6935.95
O0005219,C00523,2025-11-13,Aswan,Male,Organic,Tablet,Cash,Express,55,0.142,Delivered,P00193,Grocery,Brand_FAS_2,153.85,3,0.0,,461.55,461.55,2,564.15,10.13,554.02,78.67,687.69
O0001652,C00615,2024-07-30,Cairo,Male,Marketplace,Android,Card,Standard,25,0.148,Delivered,P00060,Automotive,Brand_ELE_3,1279.67,1,137.86,VIP20,1279.67,1141.81,4,7426.93,985.92,6441.01,953.27,7419.28
O0005988,C01100,2026-02-26,Tanta,Female,Email,Android,Wallet,Standard,25,0.112,Delivered,P00035,Garden,Brand_GRO_3,370.26,3,108.33,BUNDLE5,1110.78,1002.45,4,6929.71,1094.61,5835.1,653.53,6513.63
O0001473,C00415,2024-07-09,Mansoura,Female,Paid Search,Android,Card,Standard,25,0.142,Returned,P00101,Office,Brand_FAS_3,1376.2,3,0.0,,4128.6,4128.6,5,9232.82,0.0,9232.82,1311.06,10568.88
O0001359,C00626,2024-06-23,Mansoura,Other,Paid Search,Android,Cash,Standard,25,0.134,Delivered,P00053,Sports,Brand_HOM_3,99.01,2,19.54,RAMADAN15,198.02,178.48,2,618.41,85.7,532.71,71.38,629.09
O0002186,C00785,2024-10-04,Tanta,Male,Referral,Web,Card,Express,55,0.134,Delivered,P00150,Electronics,Brand_OFF_1,1349.58,2,0.0,,2699.16,2699.16,4,4212.36,0.0,4212.36,564.46,4831.82
O0004439,C00940,2025-08-02,Port Said,Female,Organic,iOS,Wallet,Express,55,0.106,Delivered,P00124,Books,Brand_TOY_1,898.65,2,86.02,BUNDLE5,1797.3,1711.28,3,4035.68,472.52,3563.16,377.69,3995.85
O0000818,C00284,2024-04-15,Alexandria,Male,Organic,Android,Card,Standard,25,0.122,Returned,P00208,Pet,Brand_OFF_2,1277.13,1,0.0,,1277.13,1277.13,3,6340.83,0.0,6340.83,773.58,7139.41
O0004598,C01097,2025-08-22,Luxor,Male,Paid Search,Android,Card,Standard,25,0.145,Delivered,P00016,Office,Brand_AUT_2,1210.45,3,0.0,,3631.35,3631.35,3,4650.54,0.0,4650.54,674.33,5349.87
O0005255,C00953,2025-11-19,Mansoura,Female,Social,Web,Wallet,Express,55,0.128,Delivered,P00082,Books,Brand_OFF_3,219.14,2,76.98,VIP20,438.28,361.3,2,2169.12,311.54,1857.58,237.77,2150.35
O0000088,C00676,2024-01-13,Luxor,Male,Email,Web,Wallet,Standard,25,0.107,Canceled,P00090,Office,Brand_HOM_1,226.86,2,57.23,WELCOME10,453.72,396.49,2,2477.58,305.0,2172.58,232.47,2430.05
O0000481,C00075,2024-03-04,Ismailia,Male,Organic,Android,Card,Standard,25,0.121,Canceled,P00015,Automotive,Brand_BOO_3,1400.87,2,242.94,,2801.74,2558.8,5,2552.04,242.94,2309.1,279.4,2613.5
O0002270,C01019,2024-10-17,Cairo,Female,Referral,Web,Wallet,Standard,25,0.111,Delivered,P00150,Electronics,Brand_OFF_1,1349.58,2,0.0,,2699.16,2699.16,4,3625.65,0.0,3625.65,402.45,4053.1
O0002107,C00895,2024-09-24,Cairo,Female,Organic,Android,Cash,Express,55,0.105,Canceled,P00034,Toys,Brand_FAS_3,386.8,2,142.3,VIP20,773.6,631.3,3,5549.9,587.98,4961.92,521.0,5537.92
O0002922,C00599,2025-01-09,Mansoura,Female,Social,Web,Card,Pickup,0,0.152,Delivered,P00032,Beauty,Brand_BOO_3,1303.89,2,0.0,,2607.78,2607.78,3,7526.16,0.0,7526.16,1143.98,8670.14
O0000184,C00020,2024-01-26,Zagazig,Female,Referral,Web,Card,Standard,25,0.141,Processing,P00180,Toys,Brand_FAS_3,674.62,1,0.0,,674.62,674.62,3,4192.65,0.0,4192.65,591.16,4808.81
O0002896,C00835,2025-01-06,Alexandria,Female,Paid Search,Web,Bank Transfer,Standard,25,0.109,Delivered,P00048,Garden,Brand_SPO_1,247.35,1,0.0,,247.35,247.35,1,247.35,0.0,247.35,26.96,299.31
O0003409,C00311,2025-03-12,Luxor,Male,Marketplace,Web,Wallet,Pickup,0,0.144,Delivered,P00214,Books,Brand_HOM_2,1260.21,3,526.68,VIP20,3780.63,3253.95,3,7946.87,795.68,7151.19,1029.77,8180.96
O0003009,C01121,2025-01-22,,Female,Paid Search,Web,Card,Standard,25,0.101,Delivered,P00155,Books,Brand_GAR_2,253.27,1,0.0,,253.27,253.27,4,4024.46,0.0,4024.46,406.47,4455.93
O0002210,C00427,2024-10-07,Ismailia,Female,Email,Android,Wallet,Express,55,0.104,Delivered,P00213,Office,Brand_OFF_3,1053.22,2,122.73,VIP20,2106.44,1983.71,5,6671.52,526.59,6144.93,639.07,6839.0
O0001305,C00690,2024-06-15,Suez,Female,Organic,Web,Cash,Express,55,0.14,Delivered,P00145,Pet,Brand_HOM_2,993.64,2,0.0,,1987.28,1987.28,5,5157.66,0.0,5157.66,722.07,5934.73
O0002952,C00978,2025-01-12,Zagazig,Female,Organic,Android,Cash,Standard,25,0.134,Delivered,P00218,Home,Brand_PET_1,766.71,3,294.9,BUNDLE5,2300.13,2005.23,5,10634.14,1317.3,9316.84,1248.46,10590.3
O0005722,C00246,2026-01-21,Luxor,Male,Paid Search,Android,Card,Express,55,0.132,Delivered,P00213,Office,Brand_OFF_3,1053.22,3,198.59,WELCOME10,3159.66,2961.07,2,4195.08,348.97,3846.11,507.69,4408.8
O0004832,C00985,2025-09-22,Alexandria,Female,Referral,iOS,Cash,Express,55,0.154,Returned,P00128,Office,Brand_PET_1,395.01,1,0.0,,395.01,395.01,4,3630.77,0.0,3630.77,559.14,4244.91
O0004010,C01153,2025-06-01,Port Said,Male,Marketplace,iOS,Cash,Express,55,0.13,Delivered,P00052,Beauty,Brand_ELE_1,278.47,2,73.83,RAMADAN15,556.94,483.11,5,5538.79,354.37,5184.42,673.97,5913.39
O0001410,C00570,2024-06-29,,Female,Paid Search,iOS,Cash,Standard,25,0.142,Delivered,P00125,Garden,Brand_GAR_3,1178.28,2,0.0,,2356.56,2356.56,2,3724.3,0.0,3724.3,528.85,4278.15
O0003295,C01185,2025-02-25,Alexandria,Female,Marketplace,Android,Card,Standard,25,0.111,Delivered,P00124,Books,Brand_TOY_1,898.65,2,315.77,RAMADAN15,1797.3,1481.53,5,4605.78,575.3,4030.48,447.38,4502.86
O0003848,C01081,2025-05-09,Tanta,Other,Paid Search,Web,Card,Pickup,0,0.136,Delivered,P00021,Toys,Brand_HOM_3,1247.55,1,0.0,,1247.55,1247.55,4,8544.42,0.0,8544.42,1162.04,9706.46
O0004188,C00417,2025-06-29,Zagazig,Male,Marketplace,Web,Card,Pickup,0,0.128,Processing,P00026,Grocery,Brand_HOM_1,1304.25,3,0.0,,3912.75,3912.75,3,5585.17,0.0,5585.17,714.9,6300.07
O0003028,C01177,2025-01-25,Cairo,Male,Organic,Web,Wallet,Standard,25,0.154,Delivered,P00153,Pet,Brand_SPO_3,559.0,3,0.0,,1677.0,1677.0,5,9037.94,0.0,9037.94,1391.84,10454.78
O0003514,C00532,2025-03-24,Ismailia,Female,Organic,Web,Wallet,Standard,25,0.109,Delivered,P00109,Books,Brand_HOM_3,956.72,3,539.54,WELCOME10,2870.16,2330.62,2,4761.99,679.62,4082.37,444.98,4552.35
O0004559,C01170,2025-08-17,Zagazig,Male,Referral,iOS,Card,Express,55,0.129,Canceled,P00162,Grocery,Brand_PET_1,1405.49,3,0.0,,4216.47,4216.47,3,9333.72,0.0,9333.72,1204.05,10592.77
O0001969,C00426,2024-09-08,Giza,Female,Marketplace,iOS,Cash,Standard,25,0.128,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,1,174.08,VIP20,1005.21,831.13,5,4685.07,632.67,4052.4,518.71,4596.11
O0003905,C00991,2025-05-18,Tanta,Male,Social,iOS,Card,Standard,25,0.14,Processing,P00007,Home,Brand_OFF_3,56.79,1,0.0,,56.79,56.79,2,2007.72,0.0,2007.72,281.08,2313.8
O0000297,C00896,2024-02-10,Port Said,Male,Paid Search,Android,Cash,Standard,25,0.123,Canceled,P00130,Grocery,Brand_HOM_3,160.67,1,0.0,,160.67,160.67,3,4779.95,0.0,4779.95,587.93,5392.88
O0005464,C00510,2025-12-21,Aswan,Male,Referral,Android,Card,Standard,25,0.148,Delivered,P00160,Office,Brand_FAS_1,1099.93,2,0.0,,2199.86,2199.86,4,10561.19,0.0,10561.19,1563.06,12149.25
O0002597,C00417,2024-11-28,Alexandria,Female,Social,Android,Card,Standard,25,0.112,Returned,P00017,Toys,Brand_GRO_3,,3,0.0,FREESHIP,2135.16,2135.16,4,9774.1,0.0,9774.1,1094.7,10893.8
O0000902,C00171,2024-04-27,Ismailia,,Referral,Web,Wallet,Standard,25,0.15,Delivered,P00031,Books,Brand_BEA_1,984.86,2,118.62,BUNDLE5,1969.72,1851.1,4,9383.73,1111.0,8272.73,1240.91,9538.64
O0005052,C00289,2025-10-24,Giza,Female,Social,iOS,Card,Express,55,0.142,Canceled,P00215,Automotive,Brand_BOO_1,79.42,2,0.0,,158.84,158.84,5,5515.69,0.0,5515.69,783.23,6353.92
O0004997,C00764,2025-10-16,Ismailia,Male,Email,Android,Card,Standard,25,0.106,Delivered,P00004,Books,Brand_BEA_2,1434.32,2,289.52,RAMADAN15,2868.64,2579.12,2,5254.09,396.74,4857.35,514.88,5397.23
O0005737,C00082,2026-01-24,Ismailia,Male,Organic,Android,Cash,Standard,25,0.132,Canceled,P00072,Beauty,Brand_FAS_1,96.9,1,0.0,,96.9,96.9,3,2271.56,0.0,2271.56,299.85,2596.41
O0000993,C00539,2024-05-07,Cairo,Male,Email,Web,Cash,Standard,25,0.101,Delivered,P00031,Books,Brand_BEA_1,984.86,3,0.0,,2954.58,2954.58,3,4620.04,0.0,4620.04,466.62,5111.66
O0001491,C01164,2024-07-11,Cairo,Male,Email,Android,Card,Standard,25,0.106,Delivered,P00202,Garden,Brand_AUT_1,73.52,1,7.09,WELCOME10,73.52,66.43,5,7984.02,1031.79,6952.23,736.94,7714.17
O0005319,C00459,2025-11-27,Alexandria,Male,Organic,Web,Cash,Express,55,0.147,Delivered,P00205,Books,Brand_BOO_1,916.77,3,383.24,VIP20,2750.31,2367.07,3,5065.93,815.95,4249.98,624.75,4929.73
O0000132,C00681,2024-01-20,Cairo,Female,Marketplace,Android,Card,Express,55,0.146,Delivered,P00011,Toys,Brand_BOO_2,227.7,2,0.0,FREESHIP,455.4,455.4,2,3907.23,0.0,3907.23,570.46,4532.69
O0003081,C00129,2025-02-01,Aswan,Male,Paid Search,Android,Card,Pickup,0,0.137,Returned,P00071,Office,Brand_OFF_3,1253.52,3,0.0,,3760.56,3760.56,4,4980.27,0.0,4980.27,682.3,5662.57
O0001540,C00243,2024-07-15,Ismailia,Female,Marketplace,Android,Card,Standard,25,0.142,Processing,P00205,Books,Brand_BOO_1,916.77,3,459.28,BUNDLE5,2750.31,2291.03,4,7586.76,1094.85,6491.91,921.85,7438.76
O0003472,C00059,2025-03-20,Port Said,Male,Paid Search,Android,Card,Express,55,0.153,Returned,P00203,Books,Brand_OFF_1,28.04,2,0.0,,56.08,56.08,3,3270.86,0.0,3270.86,500.44,3826.3
O0000695,C00634,2024-03-31,Aswan,Female,Paid Search,Android,Wallet,Standard,25,0.124,Delivered,P00218,Home,Brand_PET_1,766.71,1,0.0,,766.71,766.71,2,1272.68,0.0,1272.68,157.81,1455.49
O0005344,C00460,2025-12-01,Tanta,Female,Paid Search,Web,Wallet,Standard,25,0.145,Delivered,P00134,Toys,Brand_BOO_1,867.2,2,0.0,,1734.4,1734.4,4,4096.28,0.0,4096.28,593.96,4715.24
O0005133,C00741,2025-11-02,Luxor,Male,Paid Search,Android,Wallet,Express,55,0.107,Returned,P00095,Garden,Brand_BEA_3,562.26,2,0.0,,1124.52,1124.52,4,3652.52,0.0,3652.52,390.82,4098.34
O0003457,C00300,2025-03-18,Port Said,Male,Referral,Android,Card,Standard,25,0.153,Delivered,P00156,Grocery,Brand_HOM_1,238.72,1,0.0,,238.72,238.72,3,3592.9,0.0,3592.9,549.71,4167.61
O0000437,C00810,2024-02-26,Suez,Female,Email,iOS,Card,Standard,25,0.123,Delivered,P00205,Books,Brand_BOO_1,916.77,3,0.0,,2750.31,2750.31,3,6839.31,0.0,6839.31,841.24,7705.55
O0003966,C00943,2025-05-27,Aswan,Female,Email,Android,Card,Standard,25,0.136,Delivered,P00191,Automotive,Brand_BEA_1,1005.21,2,0.0,,2010.42,2010.42,2,3389.71,0.0,3389.71,461.0,3875.71
O0002404,C00002,2024-11-05,Zagazig,Female,Social,Web,Wallet,Standard,25,0.116,Delivered,P00078,Beauty,Brand_BOO_1,1207.0,2,104.28,WELCOME10,2414.0,2309.72,3,2709.18,443.37,2265.81,262.83,2553.64
O0005724,C00600,2026-01-21,Tanta,Male,Organic,iOS,Card,Pickup,0,0.125,Canceled,P00014,Office,Brand_OFF_1,902.14,1,0.0,FREESHIP,902.14,902.14,5,7139.28,128.13,7011.15,876.39,7887.54
O0001588,C00928,2024-07-22,Tanta,Female,Organic,Web,Card,Pickup,0,0.16,Delivered,P00202,Garden,Brand_AUT_1,73.52,1,0.0,FREESHIP,73.52,73.52,5,8508.63,0.0,8508.63,1361.38,9870.01
O0001062,C01145,2024-05-16,Luxor,Male,Organic,Android,Wallet,Pickup,0,0.113,Delivered,P00102,Beauty,Brand_HOM_1,731.75,3,0.0,,2195.25,2195.25,3,6350.29,0.0,6350.29,717.58,7067.87
O0001647,C00613,2024-07-29,Alexandria,Female,Paid Search,Web,Cash,Standard,25,0.144,Delivered,P00141,Pet,Brand_GAR_1,1398.23,1,0.0,,1398.23,1398.23,2,3231.77,0.0,3231.77,465.37,3722.14
O0001047,C01189,2024-05-14,Tanta,Male,Social,Android,Card,Standard,25,0.149,Delivered,P00079,Toys,Brand_FAS_2,1173.63,2,0.0,,2347.26,2347.26,5,5596.4,0.0,5596.4,833.86,6455.26
O0002758,C00649,2024-12-20,Zagazig,Male,Organic,Web,Wallet,Pickup,0,0.133,Delivered,P00106,Office,Brand_BEA_3,985.83,1,0.0,,985.83,985.83,4,6982.82,0.0,6982.82,928.72,7911.54
O0002643,C01036,2024-12-06,Luxor,Male,Marketplace,iOS,Wallet,Standard,25,0.126,Returned,P00018,Home,Brand_BOO_1,1181.45,1,0.0,,1181.45,1181.45,5,9757.72,0.0,9757.72,1229.47,11012.19
O0005900,C00242,2026-02-15,Cairo,Female,Organic,Android,Bank Transfer,Pickup,0,0.111,Delivered,P00102,Beauty,Brand_HOM_1,731.75,2,0.0,,1463.5,1463.5,3,2508.48,0.0,2508.48,278.44,2786.92
O0001835,C00620,2024-08-23,Alexandria,Male,Organic,iOS,Card,Standard,25,0.129,Delivered,P00058,Home,Brand_OFF_2,766.7,1,0.0,,766.7,766.7,5,10571.24,1120.58,9450.66,1219.14,10694.8
O0001161,C01074,2024-05-28,Suez,Female,Paid Search,Web,Card,Standard,25,0.138,Delivered,P00028,Office,Brand_SPO_3,630.61,2,0.0,,1261.22,1261.22,4,5628.92,0.0,5628.92,776.79,6430.71
O0003392,C00601,2025-03-09,Tanta,Female,Email,Android,Card,Standard,25,0.123,Delivered,P00027,Sports,Brand_OFF_1,912.6,3,245.37,WELCOME10,2737.8,2492.43,5,11349.59,1086.23,10263.36,1262.39,11550.75
O0003660,C00589,2025-04-14,Mansoura,Male,Organic,Web,Cash,Standard,25,0.146,Delivered,P00104,Electronics,Brand_GAR_3,812.44,1,0.0,,812.44,812.44,3,1496.27,0.0,1496.27,218.46,1739.73
O0005122,C00547,2025-11-02,Port Said,Female,Email,Android,Card,Express,55,0.109,Delivered,P00120,Home,Brand_PET_2,1405.19,3,0.0,,4215.57,4215.57,4,12257.37,0.0,12257.37,1336.05,13648.42
O0001965,C00618,2024-09-08,Giza,Female,Organic,Android,Bank Transfer,Pickup,0,0.122,Returned,P00157,Home,Brand_AUT_3,1405.47,2,496.1,WELCOME10,2810.94,2314.84,2,3118.64,517.86,2600.78,317.3,2918.08
O0003725,C00904,2025-04-24,Zagazig,Male,Referral,Web,Card,Standard,25,0.115,Delivered,P00109,Books,Brand_HOM_3,956.72,2,0.0,,1913.44,1913.44,4,4600.7,0.0,4600.7,529.08,5154.78
O0002277,C01001,2024-10-18,Aswan,Male,Paid Search,Android,Card,Pickup,0,0.105,Delivered,P00099,Grocery,Brand_PET_1,459.38,3,0.0,,1378.14,1378.14,3,3158.91,0.0,3158.91,331.69,3490.6
O0001757,C00025,2024-08-13,Cairo,Male,Social,Android,Cash,Standard,25,0.125,Delivered,P00121,Books,Brand_GRO_2,223.36,2,0.0,,446.72,446.72,5,8465.26,0.0,8465.26,1058.16,9548.42
O0004473,C00697,2025-08-07,Cairo,Female,Organic,iOS,Cash,Standard,25,0.118,Delivered,P00175,Automotive,Brand_AUT_2,38.21,1,0.0,,38.21,38.21,2,918.57,0.0,918.57,108.39,1051.96
O0002157,C00741,2024-09-29,Zagazig,Male,Organic,iOS,Wallet,Express,55,0.123,Delivered,P00139,Sports,Brand_HOM_1,748.39,3,0.0,,2245.17,2245.17,4,6192.81,0.0,6192.81,761.72,7009.53
O0005459,C00011,2025-12-21,Aswan,Male,Social,Web,Wallet,Standard,25,0.148,Returned,P00093,Garden,Brand_HOM_2,364.2,2,0.0,,728.4,728.4,2,1174.87,0.0,1174.87,173.88,1373.75
O0002261,C00602,2024-10-16,Giza,Male,Email,Android,Wallet,Standard,25,0.111,Delivered,P00153,Pet,Brand_SPO_3,559.0,3,0.0,,1677.0,1677.0,4,8906.32,0.0,8906.32,988.6,9919.92
